drug1_Name,TCGA-FA-8693-01A,TCGA-FA-A4BB-01A,TCGA-FA-A4XK-01A,TCGA-FA-A6HN-01A,TCGA-FA-A6HO-01A,TCGA-FA-A7DS-01A,TCGA-FA-A7Q1-01A,TCGA-FA-A82F-01A,TCGA-FA-A86F-01A,TCGA-FF-8041-01A,TCGA-FF-8042-01A,TCGA-FF-8043-01A,TCGA-FF-8046-01A,TCGA-FF-8047-01A,TCGA-FF-8061-01A,TCGA-FF-8062-01A,TCGA-FF-A7CQ-01A,TCGA-FF-A7CR-01A,TCGA-FF-A7CW-01A,TCGA-FF-A7CX-01A,TCGA-FM-8000-01A,TCGA-G8-6324-01A,TCGA-G8-6325-01A,TCGA-G8-6326-01A,TCGA-G8-6906-01A,TCGA-G8-6907-01A,TCGA-G8-6909-01A,TCGA-G8-6914-01A,TCGA-GR-7351-01A,TCGA-GR-7353-01A,TCGA-GR-A4D4-01A,TCGA-GR-A4D5-01A,TCGA-GR-A4D6-01A,TCGA-GR-A4D9-01B,TCGA-GS-A9TQ-01A,TCGA-GS-A9TT-01A,TCGA-GS-A9TU-01A,TCGA-GS-A9TV-01A,TCGA-GS-A9TW-01A,TCGA-GS-A9TX-01A,TCGA-GS-A9TY-01A,TCGA-GS-A9TZ-01A,TCGA-GS-A9U3-01A,TCGA-GS-A9U4-01A,TCGA-RQ-A68N-01A,TCGA-RQ-A6JB-01A,TCGA-RQ-AAAT-01A,TCGA-VB-A8QN-01A
TOPOTECAN HYDROCHLORIDE,0.07012307643890381,0.07063981145620346,0.07284054905176163,0.07149817049503326,0.07925460487604141,0.07534419745206833,0.07790757715702057,0.07300792634487152,0.07549511641263963,0.07484271377325058,0.07453294843435287,0.07906681299209595,0.07643885165452957,0.07863568514585495,0.07823321223258972,0.0711146667599678,0.07379212230443953,0.07676659524440765,0.07860511541366577,0.07474755495786667,0.07649070769548416,0.0797109454870224,0.0764179527759552,0.07696588337421417,0.07777989655733109,0.07326392084360123,0.07688624411821365,0.07862873375415802,0.07462302595376967,0.07379554957151413,0.06565094739198685,0.06613760441541673,0.07515545934438705,0.07613670080900192,0.08112689852714539,0.07128757238388063,0.07200124859809875,0.07506635040044785,0.06880167871713637,0.06918524205684662,0.0736413449048996,0.07376407086849213,0.0747227817773819,0.07654627412557602,0.0744953602552414,0.07461521774530411,0.07506836205720901,0.06855308264493942
Tamoxifen citrate,0.22194164991378784,0.2183924615383148,0.21455338597297668,0.22114159166812894,0.2457869350910187,0.2537309229373932,0.22885723412036896,0.2545831799507141,0.2236662209033966,0.27061235904693604,0.23262354731559756,0.2444857209920883,0.2469139695167541,0.23166172206401825,0.2501053214073181,0.24033470451831815,0.2260452210903168,0.2409144341945648,0.23431064188480374,0.2415454834699631,0.3047126233577728,0.2885380983352661,0.2331118881702423,0.2819552719593048,0.2393644601106644,0.2540983259677887,0.2309474498033524,0.25053083896636963,0.2556563913822174,0.20238609611988068,0.2282557785511017,0.21390630304813385,0.2612630426883697,0.2205171436071396,0.21808694303035736,0.2387487143278122,0.22243039309978485,0.2268006354570389,0.22452230751514435,0.22128982841968536,0.24535784125328064,0.2236417829990387,0.2464298754930496,0.27121007442474365,0.2437770515680313,0.22275342047214508,0.28737857937812805,0.21404601633548734
Tandutinib,0.0873418003320694,0.0924171730875969,0.0960477963089943,0.08938856422901154,0.09655873477458954,0.09761862456798552,0.09367905557155608,0.0980675145983696,0.09781024605035782,0.099579319357872,0.09805962443351746,0.10086378455162047,0.09364206343889236,0.0950811356306076,0.0924815833568573,0.09089750796556473,0.09366448223590852,0.09841648489236833,0.09554357081651688,0.09726907312870026,0.0935727134346962,0.0992041751742363,0.0984109416604042,0.09909220784902573,0.09798378497362137,0.09446623921394348,0.10331138223409653,0.09273996204137802,0.09412680566310884,0.08522847294807434,0.09281176328659058,0.09183477610349657,0.09522080421447754,0.0962330996990204,0.09662260115146636,0.09457129240036012,0.09099109470844267,0.09990205615758896,0.09381213039159776,0.08754269778728485,0.09662946313619614,0.09842266887426376,0.09495536237955092,0.10193286091089247,0.09466969221830368,0.09407762438058853,0.09873723238706587,0.09112195670604706
Tanespimycin,0.11556398868560792,0.12743757665157318,0.13288775086402893,0.11955878883600235,0.12519139051437378,0.12859123945236206,0.1191250905394554,0.12115811556577682,0.12986403703689575,0.11479966342449187,0.1273394227027893,0.12696687877178192,0.12098446488380432,0.1412968635559082,0.12311261892318726,0.11351398378610612,0.1316576451063156,0.12755131721496582,0.13295240700244906,0.13288310170173645,0.10208211094141006,0.1137636825442314,0.126517653465271,0.1130782812833786,0.12527574598789215,0.10972465574741364,0.13996341824531555,0.11549748480319975,0.11397060006856917,0.12451346963644028,0.11098990589380264,0.11079517006874083,0.11339911818504332,0.12759190797805786,0.13214191794395447,0.12999680638313293,0.11502745002508165,0.1343989074230194,0.11911168694496155,0.1254270225763321,0.12328295409679413,0.13276877999305725,0.11126520484685898,0.12017575651407242,0.1244862899184227,0.1251433789730072,0.12583047151565552,0.11731605976819992
Telatinib,0.0811830386519432,0.08769433945417404,0.09012974798679352,0.08960825204849243,0.09931989759206772,0.09274601936340332,0.0962720513343811,0.09047029167413713,0.09414994716644287,0.095293827354908,0.09374386817216873,0.09848543256521224,0.09616629034280776,0.1057991459965706,0.09779394418001176,0.08558190613985063,0.09287505596876144,0.09309769421815872,0.09655461460351944,0.09793349355459212,0.0955626517534256,0.09822426736354828,0.09506894648075104,0.1007644534111023,0.09389323741197586,0.09804777801036836,0.09451499581336976,0.09674874693155287,0.08927392214536667,0.09363307058811188,0.08312467485666275,0.077052041888237,0.09591718018054962,0.09098844975233078,0.09764941036701202,0.09471790492534636,0.08982360363006593,0.09173687547445296,0.08407857269048691,0.08815290033817291,0.0924333706498146,0.09274373948574066,0.09184929728507996,0.09023091942071916,0.09028945118188858,0.09114083647727966,0.0952368676662445,0.07738042622804643
Telmisartan,0.13048991560935974,0.1438494324684143,0.14756707847118378,0.13990160822868347,0.14703458547592166,0.13905613124370575,0.14558905363082886,0.14029186964035034,0.1479562669992447,0.1440061628818512,0.14885996282100675,0.14965961873531342,0.14326758682727814,0.16075071692466736,0.14319755136966705,0.13418087363243106,0.14732517302036285,0.1447819471359253,0.1478998214006424,0.15797364711761475,0.1336151659488678,0.1430990993976593,0.14429272711277008,0.13899990916252136,0.14206679165363312,0.15215982496738434,0.15686136484146118,0.13991719484329224,0.13556183874607086,0.14406682550907135,0.1415998935699463,0.13231703639030454,0.14572906494140625,0.14489267766475675,0.148932084441185,0.15879346430301666,0.14367568492889404,0.14620305597782135,0.14124992489814758,0.14201194047927854,0.15026383101940155,0.15101204812526706,0.1372775137424469,0.13352011144161224,0.1405235379934311,0.14293766021728516,0.14081679284572599,0.13221779465675354
Teriflunomide,0.1750265210866928,0.1803770661354065,0.184125617146492,0.18039046227931976,0.1991456001996994,0.19769443571567533,0.181601420044899,0.19273945689201355,0.1957254260778427,0.20446422696113584,0.19305972754955286,0.21575389802455905,0.19599340856075287,0.1910381615161896,0.1919235587120056,0.176639586687088,0.19397105276584625,0.19216935336589813,0.18695114552974698,0.1978774517774582,0.19930477440357208,0.1979007124900818,0.19518280029296875,0.21748173236846924,0.19108544290065765,0.1831844449043274,0.18076372146606445,0.2030172199010849,0.18793874979019165,0.17242316901683807,0.1909051090478897,0.17919474840164185,0.19195517897605896,0.1957882344722748,0.18906031548976895,0.2046111673116684,0.1924966424703598,0.18605202436447146,0.1840083599090576,0.18065495789051056,0.18698346614837646,0.19059064984321594,0.2012045681476593,0.2049936205148697,0.192664235830307,0.1958522349596024,0.18446357548236847,0.1666449010372162
Tipifarnib,0.07919509708881378,0.08122348040342331,0.08684559911489488,0.07882130146026611,0.0864323079586029,0.08133621513843536,0.08377140015363692,0.08380310237407684,0.08618652820587157,0.08419615775346756,0.08602873980998993,0.09106775373220444,0.08407669514417647,0.08451252430677414,0.08315178006887436,0.07670757919549942,0.08281747251749039,0.08483020216226578,0.08069651573896408,0.09115525335073472,0.08334961533546448,0.08342797309160233,0.08301255106925964,0.08816922456026077,0.08101052045822144,0.08455297350883484,0.08088501542806625,0.08796431124210358,0.07985535264015198,0.07906288653612137,0.08931674063205719,0.08047273755073547,0.08222943544387817,0.08535831421613692,0.08633348345756531,0.09518790245056152,0.08448006212711334,0.08161085098981857,0.08139673620462418,0.08439933508634567,0.08552099764347076,0.08428414165973662,0.08274662494659424,0.0852436050772667,0.08055608719587326,0.08712834119796753,0.07984928786754608,0.08298199623823166
Tivozanib,0.35145246982574463,0.3703928291797638,0.3802953362464905,0.36512106657028204,0.4117872714996338,0.38871315121650696,0.3852023482322693,0.4062879085540772,0.4042958915233612,0.35367661714553833,0.4013681411743164,0.3686204850673676,0.4045462608337401,0.38600435853004456,0.3920825719833374,0.3199825584888458,0.4193095862865448,0.4166701138019562,0.39763110876083374,0.3731313645839691,0.33945566415786743,0.3646974861621857,0.4136488437652588,0.4564045667648315,0.40597617626190186,0.3323288559913635,0.4208953678607941,0.40865418314933777,0.3417795300483704,0.3575879633426666,0.3267678916454315,0.3304595351219177,0.3554615974426269,0.4147944152355194,0.4128991663455963,0.3563006818294525,0.34848666191101074,0.4345039427280426,0.3435819745063782,0.336429625749588,0.3511931300163269,0.4029860198497772,0.4074428677558899,0.3992908000946045,0.41085314750671387,0.3917504847049713,0.3375603258609772,0.3399393856525421
Tocris-1479,0.07131964713335037,0.07825762778520584,0.0807734802365303,0.07733699679374695,0.08034002780914308,0.07638366520404816,0.07730501890182495,0.07611764967441559,0.08047936856746674,0.08142230659723282,0.07996901869773865,0.08447951078414917,0.07844705134630202,0.08126629889011383,0.07839397341012955,0.0751589983701706,0.07915730774402617,0.07835306227207184,0.07883289456367493,0.08119039982557298,0.08008110523223877,0.08219259977340697,0.07986652851104736,0.08241405338048935,0.07802669703960419,0.0788058191537857,0.07814419269561768,0.08028670400381087,0.07916828244924545,0.0787271112203598,0.07748881727457048,0.07358280569314958,0.07991304248571396,0.08086374402046204,0.0797053799033165,0.08146596699953079,0.08172875642776489,0.07730219513177873,0.07726267725229262,0.07864082604646683,0.08168235421180725,0.07962014526128769,0.0790216475725174,0.0802193358540535,0.07684483379125595,0.08114808052778244,0.07797254621982573,0.07012186199426651
Tosedostat,0.13020136952400208,0.11597475409507753,0.12084107846021652,0.11297567188739775,0.12040886282920835,0.13389500975608826,0.11239848285913467,0.12705129384994507,0.12006036192178725,0.13065826892852786,0.12040479481220245,0.13063202798366547,0.12197180837392807,0.10840155184268953,0.1213383451104164,0.12197937071323395,0.11519687622785567,0.13418930768966675,0.11541703343391417,0.11880308389663695,0.13654202222824094,0.13157621026039126,0.1188625544309616,0.14159689843654633,0.12247075885534285,0.10957157611846924,0.11637401580810547,0.12568499147891998,0.12545901536941528,0.1055985614657402,0.1294863224029541,0.12018294632434845,0.11840460449457167,0.11829256266355515,0.11096350848674774,0.1225087344646454,0.11550606042146686,0.11833921819925307,0.11995404213666915,0.11643113195896147,0.11842846125364305,0.1173834353685379,0.1251736730337143,0.1444014310836792,0.12360189110040665,0.1212797909975052,0.1325807124376297,0.13442248106002808
Trametinib,0.4520515203475952,0.5067995190620422,0.5359367728233337,0.4307606220245361,0.5279538035392761,0.4357376992702484,0.39265891909599293,0.4861588180065155,0.4724713563919067,0.4331753253936768,0.4015789330005646,0.4872882068157196,0.5154623985290527,0.34797391295433044,0.5106085538864136,0.398384153842926,0.5039880871772766,0.4812558889389038,0.3796407878398895,0.3460385203361511,0.5412948131561279,0.4304673373699188,0.5179614424705505,0.5892227292060852,0.4408876597881317,0.2919524312019348,0.23216654360294345,0.5935330390930176,0.4861104786396026,0.3725987076759337,0.6333461999893188,0.5379796624183655,0.3517477810382843,0.5440475940704346,0.4431907534599304,0.437845379114151,0.5483530759811401,0.380983829498291,0.4548608660697937,0.4515056312084198,0.4664653241634369,0.3691573739051819,0.57256680727005,0.563770055770874,0.4548956155776978,0.6044012308120728,0.3753798604011536,0.46729391813278204
VX-702,0.07732998579740524,0.08691266179084778,0.08831033110618591,0.08528292179107666,0.09034563601016997,0.08375800400972366,0.08584816008806229,0.08698795735836029,0.09035912156105043,0.08812116831541061,0.08824308961629868,0.09024325013160706,0.08698966354131699,0.0853409692645073,0.08475090563297273,0.08247515559196472,0.0869172066450119,0.08888012915849686,0.08652904629707336,0.08830273151397705,0.08773748576641083,0.08918576687574388,0.08984851092100142,0.09474565088748932,0.08692674338817596,0.08244290947914124,0.08969718217849731,0.08975543826818466,0.08546645194292067,0.08253742009401321,0.08997391909360886,0.08457009494304657,0.08504314720630646,0.08965860307216644,0.08717978000640869,0.08569209277629852,0.08741902559995651,0.09105184674263,0.0865541473031044,0.08677445352077484,0.08607141673564911,0.09058378636837006,0.08914352208375931,0.09270168840885162,0.0867515280842781,0.08941790461540222,0.08275578171014786,0.07729664444923401
Vandetanib,0.10388717800378801,0.10448191314935684,0.1091565117239952,0.10078511387109756,0.10603560507297516,0.11038435995578766,0.10354135185480118,0.107724629342556,0.10927418619394302,0.10869810730218887,0.11015114188194276,0.1139707937836647,0.10366517305374147,0.10481325536966324,0.10255476087331772,0.10404013842344284,0.10489793121814728,0.11261720955371855,0.10651275515556337,0.11220661550760268,0.10197748243808746,0.11010467261075974,0.10903339087963104,0.11016510426998137,0.10868651419878006,0.10224496573209764,0.11253640800714493,0.10244622081518172,0.10674995929002762,0.09744565933942796,0.1032620444893837,0.10696841031312944,0.10495556890964508,0.10817039757966997,0.10672181844711304,0.11312895268201828,0.10304690152406693,0.11045409739017488,0.10671491175889967,0.10495825856924056,0.10698972642421722,0.11025579273700714,0.10596778243780136,0.11298241466283797,0.10659085214138032,0.10648734867572784,0.10851489007472992,0.1096729412674904
Vatalanib,0.11716417223215105,0.1242084726691246,0.12790650129318235,0.12385492771863935,0.12992587685585022,0.1267515867948532,0.12942469120025635,0.12640413641929624,0.13497531414031982,0.1340121179819107,0.13433930277824402,0.14325468242168427,0.12465491890907288,0.13230903446674347,0.12293106317520143,0.11993762105703355,0.12767130136489868,0.13145636022090912,0.12826168537139893,0.13949930667877194,0.12462862581014633,0.12997227907180786,0.1315857321023941,0.13364465534687042,0.12740272283554074,0.13082744181156158,0.1374903917312622,0.12292032688856125,0.12261795252561568,0.12170429527759552,0.12756319344043732,0.1207684576511383,0.12880168855190274,0.1293247491121292,0.13111431896686554,0.14225494861602786,0.1253412961959839,0.13290423154830933,0.12600210309028625,0.12695568799972534,0.12873174250125885,0.13675585389137268,0.12445593625307085,0.12947647273540494,0.12504510581493378,0.12860886752605438,0.12598232924938202,0.11944438517093657
Veliparib,0.15240922570228574,0.16658449172973633,0.1694575697183609,0.18178634345531464,0.1997276395559311,0.1711307018995285,0.18252630531787872,0.17183658480644226,0.18346913158893585,0.1992071270942688,0.17517781257629395,0.20869439840316767,0.1864219605922699,0.1669664829969406,0.19528870284557345,0.1705692857503891,0.17345485091209412,0.17667710781097412,0.16478930413722992,0.18567895889282227,0.21038198471069336,0.19631175696849826,0.16925287246704102,0.21007993817329407,0.17504584789276126,0.1753014475107193,0.13561701774597168,0.2035833150148392,0.1783335655927658,0.17107802629470825,0.17542177438735962,0.155125692486763,0.17779991030693054,0.18261851370334625,0.1767149716615677,0.19225318729877472,0.190096378326416,0.15720318257808685,0.16695192456245422,0.1829098165035248,0.1777050793170929,0.1747778207063675,0.1895468533039093,0.20010939240455627,0.16896584630012512,0.18768669664859766,0.185116782784462,0.14177881181240082
Vemurafenib,0.12611806392669678,0.13729912042617798,0.1427718698978424,0.13866157829761505,0.14586196839809418,0.14077337086200714,0.14364013075828552,0.13920699059963226,,0.14635413885116574,0.14693711698055267,0.15466627478599548,0.14054270088672638,0.14543022215366366,0.13701993227005005,0.13067542016506195,0.14457297325134275,0.14995403587818146,0.14358662068843842,0.154579296708107,0.13637156784534454,0.14714792370796204,0.14203374087810516,0.13940252363681793,0.13898588716983795,0.1392924040555954,0.14339002966880798,0.13729162514209747,0.13556331396102905,0.13679827749729154,0.1359664499759674,0.12703058123588562,0.14361752569675446,0.14701107144355774,0.14578042924404144,0.1553828865289688,0.14193342626094818,0.1445934921503067,0.13738583028316498,0.14186151325702667,0.14127223193645475,0.14718642830848694,0.13685789704322815,0.14322012662887573,0.1410282999277115,0.1453392058610916,0.1381186544895172,0.12192276120185852
Verapamil hydrochloride,0.10279516875743866,0.11488982290029524,0.1201254352927208,0.11345430463552475,0.11877712607383728,0.1116117313504219,0.12304409593343735,0.1200973242521286,0.12139657139778134,0.12195535004138948,0.12473277002573012,0.12295708060264587,0.11493221670389175,0.11858730763196945,0.1103738620877266,0.11227641999721527,0.11776261776685715,0.11638946831226347,0.11501649022102355,0.12890224158763885,0.10862287133932114,0.12259012460708618,0.1184576228260994,0.11238539963960648,0.11335917562246325,0.13198024034500122,0.12514741718769073,0.11398714035749435,0.11326856166124345,0.11508198827505113,0.115661159157753,0.11169657856225967,0.12627099454402926,0.12219550460577012,0.11952496320009233,0.1337995082139969,0.12141754478216173,0.12317830324172975,0.1160186156630516,0.1176791787147522,0.12367972731590272,0.12185551971197127,0.1120135858654976,0.11586782336235045,0.11900871247053145,0.12028563767671585,0.11882489919662476,0.11322013288736345
Vismodegib,0.2329303473234177,0.2600235939025879,0.2637307047843933,0.2540873885154724,0.249280259013176,0.23829300701618195,0.24294890463352206,0.24527262151241305,0.27564576268196106,0.24661937355995175,0.2659541964530945,0.2709157466888428,0.24273118376731875,0.2357805520296097,0.2237948775291443,0.2260539680719376,0.268534392118454,0.2626035213470459,0.2366738170385361,0.2859052121639252,0.2028789520263672,0.23116473853588104,0.25550925731658936,0.22627173364162445,0.2289451211690903,0.2492271512746811,0.2420191466808319,0.2291022390127182,0.22759291529655454,0.2514854967594147,0.2514917552471161,0.2435669153928757,0.2457281649112701,0.2712757885456085,0.2486031800508499,0.3249529600143433,0.2737107276916504,0.2683573663234711,0.2604222297668457,0.2987748980522156,0.24884164333343506,0.27448824048042303,0.2340138703584671,0.23439620435237885,0.2519086003303528,0.27025532722473145,0.2186346799135208,0.2462349385023117
Volasertib,0.09651612490415573,0.1100841909646988,0.11430300772190095,0.10826360434293747,0.11780979484319687,0.1011342778801918,0.11804882436990738,0.1060212180018425,0.11719941347837448,0.11222808808088304,0.11266058683395384,0.11828286945819855,0.10910531133413316,0.11519526690244675,0.10420320183038713,0.10233431309461594,0.1068444773554802,0.11320815980434418,0.11045601963996887,0.11719941347837448,0.11208711564540864,0.12125319987535475,0.11410248279571532,0.10960158705711363,0.10588327795267104,0.1171463578939438,0.11825183033943175,0.1109623983502388,0.10611511766910553,0.11192776262760162,0.11141321063041687,0.10393153131008148,0.11467833071947098,0.11338109523057938,0.11518506705760954,0.11746768653392793,0.11665891110897066,0.11711110174655914,0.10424337536096573,0.1128111481666565,0.11227647215127944,0.11629286408424375,0.10939077287912367,0.11025780439376832,0.10451722145080566,0.1143241450190544,0.10362055897712708,0.10349692404270172
Vorinostat,0.11214949190616608,0.11204984784126283,0.11469222605228425,0.1087832823395729,0.11664170026779175,0.1239405944943428,0.11021936684846878,0.11770472675561905,0.11311402916908266,0.11415083706378935,0.11109717190265657,0.11332041025161745,0.11480426788330078,0.1139494925737381,0.11602996289730072,0.11250260472297667,0.1141386330127716,0.11942321807146072,0.1157039925456047,0.10877023637294768,0.1154431849718094,0.1194898784160614,0.11728782206773758,0.1270318478345871,0.11846669763326645,0.10735365003347397,0.11637617647647858,0.11625859141349792,0.1174236461520195,0.10795314610004424,0.10841646790504456,0.1105099618434906,0.11284556239843367,0.11495542526245114,0.11290443688631058,0.10921423137187958,0.11258005350828172,0.11622563004493712,0.11091593652963637,0.1065203621983528,0.1144724115729332,0.11273162066936493,0.11996742337942125,0.12365519255399705,0.11497745662927628,0.11291871964931488,0.12256452441215515,0.11214373260736464
Y-27632 dihydrochloride,0.1183244362473488,0.13132895529270172,0.13180993497371676,0.13204123079776764,0.12982405722141266,0.12321142107248305,0.12942993640899658,0.13151173293590546,0.13576461374759674,0.13934597373008728,0.13463008403778076,0.13853152096271515,0.128171905875206,0.12947115302085874,0.12379098683595655,0.12784160673618314,0.13052190840244293,0.13161571323871613,0.12783695757389069,0.14435261487960815,0.13472259044647214,0.132905974984169,0.13127826154232025,0.13709920644760132,0.12908707559108734,0.1393290013074875,0.13686764240264893,0.12797676026821134,0.12886974215507507,0.12305031716823578,0.14003044366836548,0.1344711184501648,0.13520868122577667,0.13297834992408752,0.12797388434410095,0.13217218220233914,0.13147667050361633,0.13526809215545654,0.13823451101779938,0.13919803500175476,0.13517044484615326,0.14428257942199707,0.13099297881126404,0.13638027012348175,0.13033677637577054,0.13169163465499878,0.12561370432376862,0.1202816292643547
ZILEUTON,0.17259415984153748,0.18794745206832889,0.18875493109226227,0.19676217436790466,0.19611802697181704,0.18191754817962646,0.1962050348520279,0.19025574624538424,0.2013065069913864,0.22388112545013428,0.20318078994750974,0.2276584208011627,0.19719135761260986,0.19495680928230288,0.18877901136875155,0.18687862157821652,0.1959713697433472,0.18262477219104767,0.18121473491191864,0.21452386677265167,0.20898205041885376,0.20251157879829407,0.19209948182106015,0.20258623361587524,0.18449223041534424,0.21748439967632294,0.1854410022497177,0.19924890995025635,0.18813598155975345,0.1914825141429901,0.19964975118637085,0.1812642514705658,0.213323637843132,0.19890636205673215,0.18851959705352786,0.21238841116428372,0.2057011127471924,0.1882750689983368,0.19687454402446747,0.2034670859575272,0.20138050615787506,0.2056284546852112,0.18875916302204127,0.1937276124954224,0.1893077790737152,0.1962471306324005,0.18434682488441467,0.17019249498844147
actinomycin D,0.0726715698838234,0.07582215219736099,0.07751060277223587,0.07350613176822662,0.0783475860953331,0.07363847643136978,0.07607293128967285,0.07403084635734558,0.07694555819034576,0.07477551698684692,0.07623392343521118,0.07808372378349304,0.07711011171340942,0.07679231464862822,0.07548117637634277,0.07423588633537292,0.07337108999490738,0.0762731283903122,0.07611202448606491,0.07540284842252731,0.07491112500429152,0.07874111086130142,0.07789603620767592,0.07838530093431473,0.07544644176959991,0.07301592826843263,0.07726094871759415,0.07738733291625978,0.07580845057964325,0.07650408148765564,0.07210490107536316,0.07222916185855865,0.07452837377786636,0.07474837452173233,0.07692575454711914,0.07559798657894135,0.07465918362140657,0.07692643254995346,0.07147727906703949,0.0747700110077858,0.07523281127214433,0.07487791776657103,0.0765308290719986,0.07584959268569946,0.07385778427124022,0.0759894922375679,0.07437906414270401,0.07480897754430771
alpelisib,0.1523292362689972,0.13821855187416074,0.14592429995536804,0.12566755712032318,0.13299931585788727,0.1760755330324173,0.12467359751462935,0.17101097106933594,0.13726262748241425,0.14647451043128967,0.1421249657869339,0.13704192638397214,0.14817316830158234,0.13594010472297668,0.14891605079174042,0.12683077156543732,0.1555374264717102,0.1373954564332962,0.13899390399456024,0.13715985417366028,0.14288625121116638,0.13310270011425018,0.14351259171962738,0.16773444414138794,0.14855822920799255,0.13228873908519745,0.1367695927619934,0.1460426300764084,0.14031556248664856,0.12359167635440825,0.1326977163553238,0.13671459257602692,0.13612234592437744,0.14608962833881378,0.14022094011306765,0.13595418632030487,0.1230141744017601,0.1353679895401001,0.14058522880077362,0.12303855270147325,0.14861972630023956,0.13911651074886322,0.15038534998893738,0.17360742390155792,0.1659931093454361,0.1420622617006302,0.16705958545207975,0.13799993693828586
aminoglutethimide,0.09066879004240036,0.09438525885343553,0.0968150645494461,0.09571996331214903,0.10233006626367568,0.0931726098060608,0.10067053884267807,0.09346963465213776,0.1011425107717514,0.09813016653060913,0.09790904074907304,0.10517647117376328,0.0973156839609146,0.09872179478406906,0.09569725394248962,0.09276796877384186,0.09601791203022003,0.09993387758731842,0.09751420468091963,0.10132905840873717,0.1021312102675438,0.10443770885467528,0.09979264438152312,0.10271849483251573,0.09594139456748962,0.09764423221349716,0.09714747220277786,0.10002351552248,0.09588399529457092,0.09704308956861496,0.09572969377040864,0.09136515855789183,0.09827424585819244,0.09984581917524338,0.10105504840612413,0.10377094894647597,0.10058804601430893,0.0981852114200592,0.09242993593215942,0.0998965948820114,0.0964919701218605,0.0986814871430397,0.0988324135541916,0.098751999437809,0.09521398693323137,0.0998913049697876,0.09181251376867294,0.09193269908428192
bicalutamide,0.13733337819576266,0.12957489490509033,0.13252969086170194,0.12587463855743408,0.13018105924129486,0.1428697556257248,0.12530390918254852,0.13327711820602414,0.13516414165496826,0.1390703022480011,0.13814249634742734,0.14535865187644958,0.1286226361989975,0.1373767852783203,0.12701793015003204,0.1296151876449585,0.12795007228851318,0.1330886036157608,0.1270587593317032,0.1463199406862259,0.12654821574687958,0.13407571613788605,0.13075482845306394,0.1477353274822235,0.12787646055221558,0.1334797888994217,0.13505442440509796,0.12587368488311768,0.1307520866394043,0.12842394411563873,0.13103589415550232,0.12620845437049866,0.13352939486503598,0.12811870872974396,0.12509813904762268,0.1553754061460495,0.1328151524066925,0.12982133030891418,0.12970450520515442,0.13835276663303375,0.13347786664962769,0.13563169538974762,0.12836061418056488,0.13771961629390714,0.1282997578382492,0.13128411769866946,0.14327533543109894,0.1292690634727478
celecoxib,0.12253502756357193,0.13187408447265625,0.13898131251335144,0.13533729314804074,0.13607431948184967,0.1366601586341858,0.1374710649251938,0.13575704395771027,0.13762249052524567,0.14143547415733335,0.13722911477088928,0.1396166831254959,0.1353808045387268,0.14457345008850098,0.13403183221817014,0.12553457915782928,0.14447082579135895,0.13949763774871826,0.13541240990161896,0.16300663352012634,0.13775941729545593,0.13836006820201874,0.12906654179096222,0.12970511615276334,0.1299411505460739,0.15060530602931976,0.13413697481155396,0.13635122776031494,0.12951642274856567,0.1344500333070755,0.14056318998336792,0.12751230597496033,0.1425238847732544,0.14250582456588745,0.13918527960777285,0.17178794741630554,0.14354568719863892,0.13559724390506744,0.1409197896718979,0.15703168511390686,0.14332814514636993,0.14698508381843567,0.13044199347496033,0.13351047039031982,0.1333308219909668,0.13824769854545593,0.13542456924915314,0.1269768923521042
cyclophosphamide,0.09285642206668854,0.13820666074752808,0.1467563509941101,0.1241394653916359,0.09276628494262697,0.0986616313457489,0.09531895071268083,0.1083117574453354,0.1280749887228012,0.1223030835390091,0.1260938197374344,0.12460005283355713,0.09444472938776016,0.1100003719329834,0.0868159607052803,0.10122805833816527,0.13516007363796234,0.1138000786304474,0.09444919228553772,0.15620553493499756,0.0909273773431778,0.09546654671430588,0.10934488475322723,0.09039858728647232,0.09126011282205583,0.1265067458152771,0.1133911982178688,0.08987156301736833,0.10181837528944017,0.12642841041088104,0.14655204117298126,0.12663504481315613,0.11525610089302064,0.13509300351142886,0.0962483212351799,0.1814204752445221,0.14602014422416687,0.11629848927259445,0.15022318065166473,0.18019363284111026,0.13852494955062866,0.1546873301267624,0.10009943693876266,0.10408617556095123,0.10939593613147736,0.13247817754745486,0.10014132410287856,0.11283712834119795
dexamethasone,0.1052454188466072,0.11252208799123764,0.11279543489217758,0.11599281430244444,0.11533863097429276,0.11068252474069597,0.11928413063287735,0.11110946536064148,0.11724888533353806,0.1185990571975708,0.11670437455177307,0.11988937854766844,0.11062545329332353,0.1151597946882248,0.1074204221367836,0.11307801306247713,0.1140294298529625,0.12125470489263535,0.11506957560777666,0.12532413005828855,0.11404638737440108,0.12306926399469376,0.112465001642704,0.11216787248849867,0.11171166598796843,0.12071067839860915,0.12043043226003647,0.10808612406253816,0.11244462430477142,0.11447003483772278,0.10828367620706557,0.10566386580467224,0.11974091827869415,0.11498484760522842,0.1113741472363472,0.12343449145555495,0.11603862047195435,0.12078064680099487,0.11407262831926344,0.1239604949951172,0.11505158245563507,0.12212606519460678,0.11036647856235504,0.11760389804840088,0.11346855014562607,0.11392594873905182,0.11439208686351775,0.11134862154722214
